author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
CUTigerz,/gp/profile/amzn1.account.AG2RSHPI2HN34FO6EQFS2XDVFR3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,AWESOME GREAT CHALLENGING FUN AND CREATIVE,Reese,Verified Purchase,,137,7,Public,43218708
Semper,/gp/profile/amzn1.account.AFOAYXPFAQZLUEXXSNA762247PIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,Amazingly addicting,Five Stars,Verified Purchase,One person found this helpful,1,3,Public,36083573
awesome,/gp/profile/amzn1.account.AEV4FMHYMWWHSDSB5NG3DSFBRNTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Awesome and time consumin,FLIPPEN AWSOME,Verified Purchase,One person found this helpful,3,14,Public,43363684
Pam Rossi,/gp/profile/amzn1.account.AEX7JKBXMXOY6XFQQVCD5KB63H2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"11 yr old loves it. I personally can't get past the first level. Therefore, I hate it.",I hate it.,Verified Purchase,,0,5,Public,65329089
Josef Mainka,/gp/profile/amzn1.account.AHD6QX2DZYNRQSOH7XUITE7XQHMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Make your own levels, down load or levels people have made or beat the main part it is your choice on how you play.",coolest app I have,Verified Purchase,9 people found this helpful,14,8,Public,27987748
Amazon Customer,/gp/profile/amzn1.account.AEFVRJFTPVQ5ZXFSC6A4VPYOAQNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Very fun addictive but worth the time,hippy hopping fun,Verified Purchase,One person found this helpful,9,13,Public,25734478
Amie Artimisi,/gp/profile/amzn1.account.AFDONRRJN7NSSGJY3WVWTRF33IUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"This game is AMAZING!!!! I love it so much.  It is my top game on my kindle, thanks guys.  LOVE IIIIIIIT.",AWESOME SAUCS,Verified Purchase,One person found this helpful,1,2,Public,69571445
Matti,/gp/profile/amzn1.account.AGXHMXWSXSVUBHMLYNIULWZTV5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 16, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Best game so addictiveYay:-),yay,Verified Purchase,One person found this helpful,1,1,Public,69071129
DDEAN,/gp/profile/amzn1.account.AGSCHD4INIDKUBHCCAIU7NDWT7TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Amazing and fun game,best seller,Verified Purchase,,0,8,Public,22057121
Taters_and_Gravy,/gp/profile/amzn1.account.AGHOUBUYFGVW3J3SWTQUULXFR3DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,"Get this game if you like music, challenges, and colors! This game is great for people at all ages!",Amazing!,Verified Purchase,2 people found this helpful,24,8,Public,57628750
skylanderpro,/gp/profile/amzn1.account.AED5NFR54PYY45QIA2NCYBTNJWUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,This game is like them i best game I own I just got it yesterday and I am addicted I rate it 5 stars,awesome,Verified Purchase,,0,4,Public,65560964
InSpiritNTruth5,/gp/profile/amzn1.account.AEOMHCOMNRUY6S7NFCISI63TGV2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews,5.0 out of 5 stars,Best game I have,it is worth buying good game,Verified Purchase,One person found this helpful,44,20,Public,5113043
Freddy Fazbear,/gp/profile/amzn1.account.AH6ULDGGDPGEQJCPSUFH5BVJ7NQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,The game is amazing the levels are sorted from easy to Demon levels,amazing and addictive game,Verified Purchase,,70,10,Public,15506775
REMIXILLA,/gp/profile/amzn1.account.AEPF2LP23HDHQQPDAABSC4Y3WOTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,THIS GAME IS A REALLY AWESOME GAME MY COUSINS SHOWED ME THIS AT FIRST I GOT THE LIGHT EDITION BUT THE FULL VERSION IS MUCH BETTER BUY AND RATE 5 STARS!!!,MUST GET!,Verified Purchase,3 people found this helpful,3,1,Public,65212734
leslie graeber,/gp/profile/amzn1.account.AF7BXA2XCF2SHBKBMEFGVGHN3G5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,My kids love it..very fun and challenging!!😀,Love it!!,Verified Purchase,6 people found this helpful,29,58,Public,6113847
Jeanne,/gp/profile/amzn1.account.AFJFVEW4M6I52D3J7MVPL3E5VSXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Never lags ever!!!,Five Stars,Verified Purchase,One person found this helpful,63,23,Public,6959839
Kari Bonnet,/gp/profile/amzn1.account.AGSAR6Q3XPLRBOSCUTZBMIKBWFZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,The game was great!!!!!!!!!!,great,Verified Purchase,One person found this helpful,8,12,Public,28626752
james p drake,/gp/profile/amzn1.account.AEKDK4MXSB5VVDOJ7UI6CNMCS23Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Wow first you get the light version then it's cool then new wowð!!,who made dat awesome game,Verified Purchase,,17,7,Public,48575868
Ethan Hall,/gp/profile/amzn1.account.AHUARDQYBIHTLK45DFXUARMJUVIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"Difficult but fun. The variety of levels makes it more so.If you don't feel like dying, search auto levels in the user made section.",Difficult but fun,Verified Purchase,2 people found this helpful,206,4,Public,58866817
Amazon Customer,/gp/profile/amzn1.account.AE3KZOOGFTBPLSYHOIIACSPNXRIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,Only 2 bucks!? You have got to be kidding me...,Best game ever!!,Verified Purchase,2 people found this helpful,2,2,Public,46062412
karen flaherty,/gp/profile/amzn1.account.AG5QZR4WP6SNSC6QCA5MV647HIQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,I love this game,So fun,Verified Purchase,One person found this helpful,1,1,Public,68754264
Amazon Customer,/gp/profile/amzn1.account.AFIBGQGWMSPEV2AOE3SY3NPB2UKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews,5.0 out of 5 stars,"This game is so much fun, and the music is amazing. Also the option to create your own levels and to play other people's levels via the internet is a great touch to the amazing game.",awesome,Verified Purchase,,1,1,Public,74555609
Marcel H.,/gp/profile/amzn1.account.AF7TALO6XWFN24PIUNIIP6NLRPXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,This game is really fun and addictive,great game,Verified Purchase,2 people found this helpful,4,9,Public,9526601
Kurt Ensing,/gp/profile/amzn1.account.AGUKBNMZS3PAUDY66K33WALKIVMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,This game is SOOOOOOO cool and addicting. CAN'T WAIT FOR THE NEW UPDATE. :-),LOVE IT,Verified Purchase,One person found this helpful,1,1,Public,71198684
Christine A. Yarkin,/gp/profile/amzn1.account.AF5TJ5HEVGTGT3CLOZ6GE72S46LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,TOTALLY worth $2.00,Fun and Frustrating,Verified Purchase,,15,10,Public,12612847
THiS game is a rip off,/gp/profile/amzn1.account.AHTDWTSCD7KX3HBND5E4GQHKJZMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,This game is the best game that ever came out I play it all the time I know it's $1.99 but who care  because  Thu  game is unviable fun you can make you own course more course for you to do instead of the free version and you can go on other people world's Thu  is the best game ever it's the bomb man awesome Game,AWESOME  GAME,Verified Purchase,9 people found this helpful,15,4,Public,60803135
Noah Obregon,/gp/profile/amzn1.account.AELLI6H2GZ2YPQ5P3BV3ALDAF5WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,So cool,AWESOME GAME,Verified Purchase,2 people found this helpful,398,9,Public,4619812
Amazon Customer,/gp/profile/amzn1.account.AGWI2JGKHMU4KEMS7XHICXBPMIPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2017",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,This is a very very lit game! I Love it buy it for your dog and cat and child and y😀😀😀😀😀😀😀😀,This Is lit,Verified Purchase,11 people found this helpful,20,5,Public,36955386
Kindle Customer,/gp/profile/amzn1.account.AESDSFNDK7MSVXBMSJVOJNONKY5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Awesomeness!!,😀😀😀😀😀😀😀😀😀😀😀😀 💲3²³⁴³²,Verified Purchase,One person found this helpful,3,9,Public,21172095
Armando Berti Filho,/gp/profile/amzn1.account.AFK3HVWBKTHFFDDICAJLPLPRIIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Funfunufnufn,Fun,Verified Purchase,,0,5,Public,54161443
Gisela Jiménez,/gp/profile/amzn1.account.AHQ5O4C5AT5TG2PRCRGMOT6Y45XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,I Love it u get to build see others levels and the free levels,Best game ever played so far,Verified Purchase,,58,3,Public,28088516
JP,/gp/profile/amzn1.account.AEL6STMTIN4MJ5HOPYOOEPPBAFEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2020",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"According to the kid it was downloaded for ""Geometry Dash is the Best Game Ever""",Fun game enjoyed by the kiddo,Verified Purchase,20 people found this helpful,247,280,Public,401124
jcjchchchhf,/gp/profile/amzn1.account.AGWD2W4R4XBUH6EAILH2M6VWXUUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,This is sooooo awesome because it's addictive and fun.,AWESOME!!! AND HARD  ðð'ððð¤ð ð§,Verified Purchase,One person found this helpful,131,14,Public,41882168
krunchykitkat,/gp/profile/amzn1.account.AHHY6PLDSMR22GRQMZTL7QRD3YIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,I love this game! It is one of my favorites! U should get it too!,enjoyable,Verified Purchase,,1,3,Public,60061964
Taminka Williams,/gp/profile/amzn1.account.AFYVDBDCU7KVBQMVASTI2SJYGQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Sfhrr,Five Stars,Verified Purchase,,47,7,Public,6421300
Benton Larsen,/gp/profile/amzn1.account.AEWG3AIFSB6X5YXVTWSOQVOPSQKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"THIS IS BOSSILY CRAZY AWESOME. I love the levels. U guys should make more things but it is awesome. My tracks are called ""awesome stuff"" and morph man.AWESOME!!!!!!",Crazy Awesome,Verified Purchase,2 people found this helpful,2,2,Public,65468954
double o 7,/gp/profile/amzn1.account.AF3Q3GBBQ2TSK5PZY5HA2MN2F6EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,i think this game is very frustrating but very fun and challenging,Five Stars,Verified Purchase,2 people found this helpful,5,4,Public,24387822
chasing games,/gp/profile/amzn1.account.AHZHJ4N7GN2NLKQEX27DDFIYDOQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,This game is one of the most worth game that I have paid for.,great game,Verified Purchase,,98,3,Public,38833644
Devin,/gp/profile/amzn1.account.AEXZGK4F2HJLKSVDC52DQ5O6ZQZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Good,Five Stars,Verified Purchase,,2,6,Public,53714154
Robert W Houser,/gp/profile/amzn1.account.AEFBBP7R4KQMOFV5ZOM7ADFXZ4MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,AwesomeGame!!!!!!,Five Stars,Verified Purchase,One person found this helpful,3,5,Public,54518629
Lena M.,/gp/profile/amzn1.account.AEE7KUYGPLXX5WBNXWFBHZGH2VVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Good,Five Stars,Verified Purchase,,7,10,Public,16767523
this game is a fast game that I can play for fun.,/gp/profile/amzn1.account.AEGOOBEQOQWOCP4NZCBI2LSLQKWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 31, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,😇😁😀😂😃😄😅😆😉😎,Good,Verified Purchase,2 people found this helpful,6,17,Public,25552293
Greg Graham,/gp/profile/amzn1.account.AGLXNI5KWHDBCX5XFC6IWSMBUHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Awesome game.,Five Stars,Verified Purchase,One person found this helpful,1,1,Public,67937004
Mark Smith,/gp/profile/amzn1.account.AFCTIWV6M7NTVJDFSZ4Y7JPH7XEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"Great, inexpensive fun well worth 2 bucks!","Fun game, hours of play.",Verified Purchase,,0,5,Public,61608846
Duncan bryan,/gp/profile/amzn1.account.AHIDPNPDBRMUHH6HOESBY2LPG3PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,This is way better than the lite edition. I luv this game its awsome. U ppl should get it now its worth the money.,Awsome,Verified Purchase,,2,2,Public,61673051
Christy,/gp/profile/amzn1.account.AFLJWNSEVLZFLICSBGIMEADWJWPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,It is the best game ever! Kinda hard butt you can make your own levels and earn awesome icons and more. It is an amazing game and you will hear the best music you will ever hear!,Five Stars,Verified Purchase,7 people found this helpful,25,24,Public,7635398
love it it's the best game mousing ever made I love it!!!!!!,/gp/profile/amzn1.account.AGDZODCCHUWXCDEQVI7WVAMRKADA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 16, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Awsome game awsome game!!!!!! awsome awsome game!!!!!! !!!!!! awsome game!!!!!!awsome game!!!!!! awsome game!!!!!!,iawsome game!!!!!!,Verified Purchase,One person found this helpful,3,3,Public,65325631
Kindle Customer,/gp/profile/amzn1.account.AHGVLMRHARG2WRR3NOWG5YCKDUYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,U should buy the game and play it for a while and u will be addicted to itGeometry dash is the BEST THING EVER,love it,Verified Purchase,2 people found this helpful,3,3,Public,64379081
this game is a pieceof crisp it stinks don't waste your time,/gp/profile/amzn1.account.AGQTH3SUIRFS2QO6D3GZ4YPYGBWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game it is so much fun and its very difficult but I've already passed stereo madness ,back on track,and polorgeist",Fun and challenging game,Verified Purchase,2 people found this helpful,6,3,Public,57867820
harrypotterattic,/gp/profile/amzn1.account.AE5DDX4RSQE2NDIC5BP3344WGLUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Omg I'm totally addicted best game ever,amazing game,Verified Purchase,,7,8,Public,53011449
Rucel E.,/gp/profile/amzn1.account.AH7TMMGBLX6TBI77EPQC373OPP4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,This is a super fun game! You should definitely play this game or you'll be missing out on this game!!!,Amazing game!!!!!,Verified Purchase,2 people found this helpful,5,2,Public,60387446
Cathy Hewlett,/gp/profile/amzn1.account.AEGYNXP4SSVPDZWXJZOEZVVO33IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Watch the trailer to get passed poltergeist,AWESOME,Verified Purchase,One person found this helpful,13,9,Public,49791865
