badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGMRXL5TTKT6MKDZMGO4P2AQ2QAQ/?view=visitor,6583303
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHITYYRZVUIPTA4HIPUJ564YGAZA/?view=visitor,84458842
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGBEO2QO3IE733ZOC4DWW7KBHQUQ/?view=visitor,3297
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNKCB3EGPY5JYQP7UPVUJKR5SKA/?view=visitor,4290867
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE76OHXZDW4F7ZUEGVHFNOKJHBOQ/?view=visitor,760605
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEWNMW3XTFJWQPP4LIBMJEJQUVYA/?view=visitor,446733
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEPTEJW52T47UDIKHU2BDFINP57Q/?view=visitor,361961
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGWSK2ZX76GBV7O266NJC4CSLYPA/?view=visitor,459285
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE5ZBADGOHH4U7RK3EMTZOVC4LKQ/?view=visitor,6720494
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZRMOKW5WQ5GJKU5FWWSFXQOLJA/?view=visitor,3103566
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEDFC45D5RXAPXQABKGYG3PHU7FA/?view=visitor,84495521
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEJQSEILB3F2VKZVZIQ3W6F62KQA/?view=visitor,10403782
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHYHHENYJTWRWSUO3JYUI22JEBYQ/?view=visitor,206836
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF3HDODBHJPTAUB7ZL3WBMDD7OIA/?view=visitor,184003
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVYNSMDUFSPKFX4AIBP5NOCYKGQ/?view=visitor,4494141
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGHHVPHKFRRDWEJ36VESKZE5AU3Q/?view=visitor,3540253
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFR72LMPQYFU4MRRX6FOLRPVJZDA/?view=visitor,1948166
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVOKARLAQ6CYXPZFBQRTSO4HLZA/?view=visitor,196797
