author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
AnimalMother91,amzn1.account.AGLDEIC5UWKHDDLSKSOWLGGNM47Q,"Reviewed in the United States on February 22, 2020",2,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,3.0 out of 5 stars,"Idk why, but the kids like this. I honestly think it was a waste of money.Shipped next day & received.Reminds me of playing The Oregon Trail when i was a kid. $30 i want back lol",Game looks horrible! but kids like it,Verified Purchase,4 people found this helpful,25,44,Public,1363909.0
Aaron B.,amzn1.account.AHPQT7UUNOR2CZ46ENWG37RRD56A,"Reviewed in the United States on March 14, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,My nephew is obsessed with Minecraft on his Switch. He has not put it doen since he got it. I played this game when I was younger and thought I would buy it for him. I am glad I did because he loves it. It is the newer version to sonyou can play with other consoles now. There is hours and hours of fun to be had with this game. I even sometimes get in with him and play split screen which is a great feature! This is a must have game for any of you Nintendon Switch owners!,Must have game for any Switch owner!,Verified Purchase,One person found this helpful,173,84,Public,476084.0
Vinh,amzn1.account.AGYS4NPZD5ENSO4ZNIQMPI2EC7VQ,"Reviewed in the United States on February 14, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"I purchased the game for many reasons and the main reason for it was the portability! You see now, I can climb mountains in real life and climb it in-game at the same time! (Well not play while mid-climbing, but in between breaks.)The second reason was to be able to play with my other friends and family on different consoles. It’s a great game even though it doesn’t compare to the Java PC version. If you love Minecraft, you won’t be disappointed.",Definitely a fun game with family/friends.,Verified Purchase,2 people found this helpful,122,37,Public,503961.0
Alex Rose,amzn1.account.AHHDL2D3GAF6Z5HG2BB4K4E5OWHA,"Reviewed in the United States on September 12, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,1.0 out of 5 stars,"microtransactions. everywhere.I BOUGHT THIS GAME FOR 30 DOLLARS. I expect to be able to play the game. I can expect to need to buy ranks for servers and stuff, but skins?? really?? and texture packs?? wtf??you're better off getting Java rather than this crappy version. Also, does anyone remember that one April fool's joke they did where they made fun of microtransactions? yeah. Welcome to Minecraft in 2020. You became the very thing you swore to destory.",you became the very thing you swore to destroy.,Verified Purchase,2 people found this helpful,9,10,Public,3895515.0
Blkangel8,amzn1.account.AFYUG7GBSXNIGTROGVDWER5BBXEA,"Reviewed in the United States on March 21, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,2.0 out of 5 stars,Your browser does not support HTML5 video.                       The current update at the time of this post. The game sits with a load bar while in the realm and you can’t do anything. Then when you try to close to reset the game it encounters an error. Even playing offline can do this but seems less often than trying to play online.,Don’t get right now if you want to use realms for sure.,Verified Purchase,3 people found this helpful,3,2,Public,11897577.0
uchiapaato,amzn1.account.AGHJWCWWQBTGRHL2ORBGY7UFUAJQ,"Reviewed in the United States on October 29, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"It comes packed with exclusive content.It is very accessible for younger audiences.It is anything that the player can imagine, they can build.It is still cheaper than most switch games, yet it maintains very high ratings.It is not a brain drain, it is a brain builder.","So you're like, why pay 25+ for this version?",Verified Purchase,One person found this helpful,125,190,Public,275710.0
juniper44,amzn1.account.AGWFXPAO4H2MAKGEGR4LJI5JRJEA,"Reviewed in the United States on December 29, 2018",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,1.0 out of 5 stars,The usual plastic cellophane was not surrounding game box and there was no game chip inside. Didn't realize it until Christmas morning when my son opened his gift to find it empty.  There appears to be no returns on this item and no way to report the missing/stolen item.  Super disappointing.,Game was Stolen -- no chip in package,Verified Purchase,4 people found this helpful,7,7,Public,12107318.0
Malcolm,amzn1.account.AFGKUP3532NCJBRLG2UGNZQIGPSA,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"What is there to say? It is Minecraft and it is on the Switch. What more could you want?The part runs smoothly and it controls like it would on an Xbox or Playstation. The physical version here on Amazon is often under $30, so if you are looking for Minecraft on the go, look no more!",Great Port or a Classic Game!,Verified Purchase,One person found this helpful,72,215,Public,161951.0
Robert Wilson,amzn1.account.AEGFHLVL3RQR3GXHCAIONUE6TUXQ,"Reviewed in the United States on January 2, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,2.0 out of 5 stars,"I'm not sure how they ever got away with releasing this to the switch.  First, it's excellent in hand held mode if you can stand the crashing.  I've experienced no less than five crashes, two of which lost major construction efforts.  You can buy the game to round out your collection, but I highly recommend going to another system to actually play the game.",Extremely buggy release,Verified Purchase,,35,62,Public,86710624.0
Amazon Customer,amzn1.account.AHALSJ5AINK6KMIXMRJM6OJCLPBQ,"Reviewed in the United States on August 25, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,We didn’t like that our kids can’t play this together unless we buy another controller. We have managed to share our switch successfully between our kids without the extra expense. If we want both of our kids to be able to enjoy it we have to invest again.Our kids are obsess with the game.,Need another controller for 2 player,Verified Purchase,One person found this helpful,70,74,Public,655223.0
Karen,amzn1.account.AHAPIXWFKTJDDDTVKCEZWZFR3D7A,"Reviewed in the United States on May 6, 2021",3,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,2.0 out of 5 stars,"I got this item today. My son was super excited about it, so that gives it a good 5 stars.. but, the game likes to glitch alot. It slows down a good bit when you move too fast in creative mode and you gotta be careful with split screen. Itll slow you down.But, the bag it came in wasn't even really damaged at all, and I pull the game out looking like this.It has a big hole in the side of the case.. which is pretty damn ugly if you like to collect games and keep them neat in their cases.I'm a little disappointed in the way the product arrived. 1 star for the damaged case.Add the 5 stars and the 1 star, then divide it by 2, and the median is a 3 star rating.Thanks.","An ugly appearance, but the game works.",Verified Purchase,,0,3,Public,21743604.0
Michelle Hawkins,amzn1.account.AE2N3PT6ZORIE66X7WANY3ESM7BQ,"Reviewed in the United States on August 2, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"It's a sandbox game, so you can play how you like.  All ages can play, whether alone or together.  While the loading speed leaves a lot to be desired, the game itself is creative, simple without being dumb, and challenging but not impossible (for farming and fighting).  It has enchanted diamond gear and blue campfires; what's not to love.",Ageless and Creative,Verified Purchase,One person found this helpful,5,10,Public,9115100.0
"Em & Ed, Etc.",amzn1.account.AHRNFQPDFLHAMOGMASHQMOQ5JDKQ,"Reviewed in the United States on April 20, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"This has quickly supplanted Animal Crossing as my daughter's favorite Switch game. It's been a lockdown playdate every afternoon for her with friends as they play Minecraft together. Best thing is her friends are all on different types of devices (xbox, PC, ipad), but they can still link up together. Definite sanity-saver.",It's a handheld X-platform party,Verified Purchase,,63,35,Public,5265614.0
bbk3e,amzn1.account.AHG2P2FPFU3KASGPG2WOY4QV3TOA,"Reviewed in the United States on January 2, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Gave the game to the kids for Christmas along with a few other games. This is the game that seems to get the most play time as it allows the multiple kids to play (kids of different ages - 6, 8, 15, 18). It is recommended.",Engrossing and a fun multi-player game,Verified Purchase,2 people found this helpful,186,159,Public,771917.0
Piper,amzn1.account.AGQDMXKHW6H4AF63GMYBT6GJ4USA,"Reviewed in the United States on November 5, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"Kind of annoyed that it is the new bedrock edition and not the regular console type editions. After playing java edition and a little bit of console editions, bedrock is kind of a poor experience. If it is your first time playing minecraft, you probably wouldnt care.",Bedrock edition kind of sucks :/,Verified Purchase,One person found this helpful,61,62,Public,3077925.0
Cfp0523,amzn1.account.AH5X5PQH6N2R4V4GM7TAHPCZ4V2Q,"Reviewed in the United States on January 19, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,Can’t give Minecraft anything but 5 stars according to my kids. My oldest has been playing for almost 10 years and still loves it. My 9 year olds are fanatics now. I like that I got a better price than at the stores because I needed three copies for each of their switches.,It’s a game kids enjoy for years,Verified Purchase,,29,107,Public,1611014.0
cayleigh r.,amzn1.account.AFRSJBBFB7JILL24X33QRP25J4JA,"Reviewed in the United States on August 12, 2018",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Love it, servers comming out soon, cross play, controls are different for other console Minecraft but it's easy to get use to to download go to Amazon serch bar type in ""my game library"" the thing at the top that looks like an ADD but says veiw you're games here should be it click on Minecraft and the code should b there (only if u ordered the code)","Love the game, exited for future updates, now to download V",Verified Purchase,One person found this helpful,124,92,Public,241290.0
Danielle Miller,amzn1.account.AFGMKLNG3VNUPC6Z25GYDQNZHI5A,"Reviewed in the United States on January 17, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,3.0 out of 5 stars,It was not working for our daughter at all and we just purchased it for Christmas along with a new switch.  She was looking forward to playing this game and was disappointed to find out it didn’t work.Update: My husband did research online and was able to fix this game.,Disappointed at first but figured it out,Verified Purchase,,10,41,Public,5377097.0
Obliviboi,amzn1.account.AHYRA273HOO3GOX3FP6N7UW5EI7Q,"Reviewed in the United States on October 8, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"The game is amazing! So much to do and explore and its constantly getting updates! However, the Nintendo Switch itself doesn't run it very well. It runs at 30fps and crashes quite often, especially the first few weeks or around large builds. In my opinion, if possible you should get Minecraft on another device (like a laptop or something) but if this is your best or only option, then it works good enough to be enjoyed!","Super fun game, but the Switch runs it wonky",Verified Purchase,,1,11,Public,5729839.0
Jeremy,amzn1.account.AHKI43OFSB3S3FUANIEXBLZGYRYA,"Reviewed in the United States on July 26, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"What can I say? It's a classic game, but with a new twist.  My kids love it, especially the Mario skins.",IT'S MINECRAFT!,Verified Purchase,One person found this helpful,42,92,Public,1062111.0
B. Castro,amzn1.account.AHYDR6D3A2PRNYCMOV3VVFYM4RMA,"Reviewed in the United States on January 10, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"Game doesn't work. Installs but won't launch on the switch. Tried everything, restart, clean reinstallation, even clean the game cart. No help. Nintendo says to ask Mojang, Mojang says to ask Xbox, Xbox says it's Nintendo's problem. Terrible.",Doesn't work,Verified Purchase,,539,77,Public,628013.0
Brandon S,amzn1.account.AEYLACEYKWR5ACF2GE2AZFXOZTYQ,"Reviewed in the United States on January 15, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"I read somewhere that the physical version comes with both the Bedrock Edition and the Legacy Edition (Nintendo Switch Edition.) This is sadly not true.If you don’t mind, care, or played Minecraft before the Bedrock Edition (or you played only on the mobile version,) you’ll enjoy this.","Bedrock Edition, NOT the Nintendo Switch Edition",Verified Purchase,,64,76,Public,1781203.0
Eliza120,amzn1.account.AE4S2KT3E2H5ALQNMJ7ILUUFVQHQ,"Reviewed in the United States on July 3, 2021",1,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Minecraft for the Nintendo Switch is just as addictive as the ""normal"" Minecraft. But this one has the ""Super Mario Mash-Up"" and with the Nintendo Switch, you can bring it with you anywhere and play Minecraft not just when you are at home.",Amazing game -includes Super Mario Mash-Up,Verified Purchase,,557,779,Public,16431.0
Tina Theo,amzn1.account.AHT3VKLCAVJ5DHLKWI2RFDXC77ZQ,"Reviewed in the United States on September 20, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I hear the word Minecraft every day, E V E R Y  D A Y. Mommy can you download Minecraft? Mommy can you buy me Minecraft?  My boy is 7 yrs old and is asking for it constantly. I don't want him to have it or any other electronic game for that matter. He was given the Nintendo Switch as a Xmas gift last year. So this week I bought this one but I still haven't given it to him and I don't know if I will. Not a helpful review but I'm pulling my hair here. :P",Wondering if all kids love Minecraft,Verified Purchase,,48,68,Public,1934663.0
catnip,amzn1.account.AHXXWQIZWB46BYCAIKEBZZOFBMUQ,"Reviewed in the United States on March 7, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,I used to be a teen librarian so I bought this game to relate to my kids better. HOLY CRAP I'M ADDICTED!!! This is so dope! I built a ranch and now a flock of parrots follow me around! This is wild! I'm in to it!Someday I will get good enough to play with my kids.,THIS GAME IS AWESOME AS THE KIDS SAY!!!,Verified Purchase,,49,124,Public,1037804.0
Damaged1,amzn1.account.AEMLRAPMAQYMBBMDBHQ4GZOUXKVA,"Reviewed in the United States on October 5, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"Kid loves this game but she still has issues quitting Overwatch bc all her friends have been stuck on that game. Minecraft will always have a soft spot in her heart though, you can't create nearly as much anywhere else. Great game for creative kids, but funnest with buddies.","Kids old fave now on switch, yay!",Verified Purchase,,145,123,Public,129579.0
Jarhead 1103,amzn1.account.AGGTIOAQBT2XEBVS3H2WNVAWV3NQ,"Reviewed in the United States on October 19, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"It is sad because I really wanted to play with my grandson who lives across the state from me. I Tried on two separate games and received ""Corrupted File"" on both of them. they have been returned to Amazon.  Very Very Disappointed!!","Tried on two separate games and received ""Corrupted File"" on both of them",Verified Purchase,,83,309,Public,324821.0
Mary Polymath,amzn1.account.AGIEHSENDVJL3CJS276YHWJ7NTCQ,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I bought it for my 9 year old, and it's basically his life. My 5 year old enjoys it also. But God help me, I love this idiotic game. Sometimes we all play together.",Great game,Verified Purchase,One person found this helpful,112,73,Public,2895922.0
robin,amzn1.account.AG3JVMWENAQT64GSYC6FFAXQLICA,"Reviewed in the United States on September 3, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I would like to leave zero stars only because I never see my children anymore due to this game. But based on their level of enjoyment its definitely a five-star product.  It looks like an odd, and simple, game, but apparently it has a decent amount of complexity as all of my children from 6 to 12 could spend hours playing.",You’ll never see your children again ;),Verified Purchase,One person found this helpful,51,100,Public,860976.0
Crystal Angelo,amzn1.account.AHPBQ3ZDY3HJ6SDSGILTRHN4SI2Q,"Reviewed in the United States on February 9, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This was better priced on amazon and with shipping being fast I was able to buy it three days before Christmas and it came in one day. Very happy about the shipping, kids love it too.",Minecraft for NS is great!,Verified Purchase,One person found this helpful,109,107,Public,706410.0
Aisha James,amzn1.account.AHZ3SKQ34MLMHVZ7OSXAOA773IWQ,"Reviewed in the United States on February 20, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"I should have read reviews, but I didnt and now I'm selling the game cause it's a waste of 30 bucks just to have to pay in app purchases, which yes I'm well aware it says that before you buy but I was unaware that was to even play the game, ie creating a world.",Worthless,Verified Purchase,,255,54,Public,3857742.0
Ed,amzn1.account.AEDSDPVCBBVZU5G57JJ3NC4MWMCA,"Reviewed in the United States on March 3, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,3.0 out of 5 stars,"Tried Minecraft for the first time and I enjoyed my experience with the Switch port. The thing is, everything starts to look the same...so although I had a long night of fun I've felt no urge to go back to it.",Makes for a Fun Night,Verified Purchase,,54,116,Public,437433.0
Christopher,amzn1.account.AHITUTBK4FW5SXC5TCFLVMTTH2VQ,"Reviewed in the United States on November 5, 2018",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"It’s fun but I recommend buying the original game digitally and getting this free so you can have 2 minecrafts instead of just this one. This verson is missing the local minigames but has servers and cross-platform, so it’s worth getting both for the price of one. (If the original one is still in store. Should be called Minecraft: Switch Edition)",Buy original Switch verson to get both games,Verified Purchase,One person found this helpful,6,15,Public,19155125.0
Elizabeth M.,amzn1.account.AFI4OMAQ3MKJZ327E7IGTWJPGDDQ,"Reviewed in the United States on December 30, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"My son has been playing Minecraft for years and it was so easy to log in to his account on the Switch! He loves this game, so glad he has a new way to play. Now we can even play two player together!",Great way to play Minecraft,Verified Purchase,One person found this helpful,12,26,Public,8766535.0
PurlJam,amzn1.account.AEOF3WMBEHF66M724YA5UTPTC5LA,"Reviewed in the United States on January 21, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"Performance is terrible, crashes and hangs. It wasn’t like this initially but updates have made it unplayable. They continue to update the game with content but it must not be optimized for switch anymore.",They keep updating but leaving it broken,Verified Purchase,,527,223,Public,104533.0
Lloyd D. Smiley,amzn1.account.AHDFWBXCTN5FQYEZQAD54CK5TO4A,"Reviewed in the United States on December 8, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"WE PURCHASED THIS FOR OUR TWO GRANDKIDS, CANNOT GO WRONG WITH NINTENDO",OUR GRANDKIDS LOVED IT,Verified Purchase,One person found this helpful,12,62,Public,2628970.0
Nathan roll,amzn1.account.AF3ELRW7NHNWSVNOTBE7RSBPGYQA,"Reviewed in the United States on March 22, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,Minecraft is amazing. You can make almost anything in creative mode and go on a wild adventure in survival mode. For more money once you buy the game you can add mods which could do anything from a brand new skin to making the world look more real.its definitely worth the money and if your bored then watch YouTube video for ideas. Overall you'll be playing this all the time you get.,This game is worth it,Verified Purchase,,3,18,Public,8644818.0
Becky L,amzn1.account.AGRCNY5C5NSBK56T2W5A6VCMGJ2Q,"Reviewed in the United States on December 28, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,Always love it on Christmas when those hard to buy for age boys are pleased. 10 yr old grandson was very excited to get this game.,Grandson tickled!,Verified Purchase,One person found this helpful,75,131,Public,348396.0
CLH,amzn1.account.AHGWRSXZG2C2CMPNVZTN7HQWTOPQ,"Reviewed in the United States on December 27, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,This was a hug hit with my grandson. Highly Recommend.,Big Hit,Verified Purchase,One person found this helpful,20,70,Public,2010218.0
kindlemom1 (My Guilty Obsession Blog),amzn1.account.AHAK4GVGHOQNWKRZXWBXPBR6IH7A,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,So easy to play and a great (inexpensive compared to others) game for littles!,Fun game great for littles!,Verified Purchase,One person found this helpful,"2,270","2,758",Public,7123.0
Dega Lancaster,amzn1.account.AHCZ3GK2GLX344J5SXXZEZBEACAQ,"Reviewed in the United States on July 29, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"My son likes this game, too. He is having to adjust to the differences between the app and Nintendo Switch version. It gives him a challenge. He likes the Mario world.",Minecraft Swift Version,Verified Purchase,One person found this helpful,11,83,Public,2396798.0
Big Gilby,amzn1.account.AEVJOBCME7IOQDNI35YQ6DLLA7IA,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,My 2 kids like this game for their Switches.,My kids like the game,Verified Purchase,One person found this helpful,50,61,Public,1970136.0
britney sharpe,amzn1.account.AEYQ4SSCSQWWSNAT6B2NH77XXC2A,"Reviewed in the United States on March 5, 2019",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"Love this game.I mean ive never played, but i feel like i should be paying a childcare fee..necause my kid is stuck to it.",Good babysitter for kids aged 8-14,Verified Purchase,2 people found this helpful,16,27,Public,4552597.0
Paula Renee,amzn1.account.AF5AENK6AK3Y5HCYCMZMKY6S5QJQ,"Reviewed in the United States on February 1, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"If you've come to look at the reviews to see if it's a good game for a kid.. ages 3-15, just buy it. I have a dang copy of this game for our playstation 4, xbox one and nintendo switch. It's a great game for all ages and apparently never gets old. Cant go wrong here.","If you're here for a review, just buy it.",Verified Purchase,,79,149,Public,382444.0
Shaliza,amzn1.account.AG6LKVPEXXUM7WJOFO57VRS6OR3A,"Reviewed in the United States on October 2, 2021",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I bought this for my son, who has already become a big a fan of it, especially of the Super Mario Bros feature. He's been having no issues whatsoever. Online works perfectly as well.",Awesome!,Verified Purchase,,309,61,Public,124940.0
Haryvote,amzn1.account.AH7EE4FEQBUWCB45ZC2CJP6ZBG3A,"Reviewed in the United States on December 29, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Purchased as a gift for someone else.,Not mine to assess.,Verified Purchase,One person found this helpful,34,113,Public,2135642.0
Remysmom,amzn1.account.AEYTFTHRSADSFMR2ZBDNZFVZCZPA,"Reviewed in the United States on January 15, 2020",0,,https://www.amazon.com/Minecraft-Nintendo-Switch/product-reviews/B07D13QGXM/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I.will never understand this generation's obsession with this pixilated game, growing up in the 80's, I was so happy to see games advance but yet here we are back to the 80s pixels.  Lol, my kids lived the game, works great.",I will never understand lol,Verified Purchase,,61,148,Public,589325.0
