author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Humberto,amzn1.account.AF3E7DQYKJJCDGI5E6TUBVHSUKNQ,"Reviewed in the United States on July 3, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Good,Hanusf,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,14,79,Public,859314.0
Jennifer C.,amzn1.account.AGK4DTQB36ISUO2KB6VB4UHZ6XEA,"Reviewed in the United States on February 22, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,4.0 out of 5 stars,Fun flaw to play with my 8 year old.  He loved it!,Good for kids,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,11,38,Public,3674340.0
Sondra M. DeVries,amzn1.account.AFPRHK53NV7AHKF3S6RF5TXKFOGA,"Reviewed in the United States on May 17, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Fun,Fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,68,Public,1750440.0
Jake Liao,amzn1.account.AE2JFROZH333ULDDQJUE4O2XSI3A,"Reviewed in the United States on October 15, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Love to play lego no matter game or toy! Best switch lego game ever  I play with my kid everyday .  Lots of fun to go through with it,Fun game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,25,Public,4163898.0
Jahn,amzn1.account.AEIHSRN3YWWURMP7U2OCT3RRYR2A,"Reviewed in the United States on April 28, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,2.0 out of 5 stars,Too many glitches! I recommend buying a new one.,Lego,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,19,162,Public,892383.0
Amazon Customer,amzn1.account.AHOSZ4SL4EVETUP7V3D4SOKN667Q,"Reviewed in the United States on February 14, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Grandson loves playing this game. Keeps him entertained!,Great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,6,63,Public,5339199.0
Barbara,amzn1.account.AHLIDCZVYQV4OCHBAT2RI5J67ZBQ,"Reviewed in the United States on February 24, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Too old for 8yrs,Works,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,49,Public,4109395.0
tomas,amzn1.account.AGBQ4FLJZIOX4I3TKPCKBQAHP5CQ,"Reviewed in the United States on November 28, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Very similar to older lego games but even better. This game is very fun and is a new experience.,Excellent Game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,39,Public,2430186.0
Fabian Diaz,amzn1.account.AEXBCVH5KLFR36RPNDMP3EEGDF3A,"Reviewed in the United States on September 21, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Good,Good,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,6,66,Public,2888751.0
Melany,amzn1.account.AGEDH2XNECB3NMEBOJRNX22GJ2OQ,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Great,My son loves this,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,12,49,Public,2799364.0
Amazon Customer,amzn1.account.AHYMTI2HHZBTEDRGXEXWWAVP4GPQ,"Reviewed in the United States on December 28, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,He loved it,Good for age 8-12,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,7,48,Public,2997038.0
Sue L.,amzn1.account.AEAX7VDF3DE2Y5RCIH2QUTA44FYQ,"Reviewed in the United States on February 16, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"My Grandson is enjoying the game, is very happy with it!",great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,10,52,Public,4713298.0
Christopher Stewart,amzn1.account.AFTE4CC7MEVB2ELSF3AU2ZGMRMQA,"Reviewed in the United States on May 29, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,Very fun game and addicting,Fun game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,32,39,Public,3720442.0
Arieth,amzn1.account.AHNGSSS5UGE4AS5I5H4YPAE6MG5Q,"Reviewed in the United States on January 28, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"Omg, I love how you customize you to great detail and more as the game progressesI've play 3 hours and find it hard to put down",Very lego,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,63,126,Public,267065.0
Elvis vit,amzn1.account.AEM6DFZM7VMVYJ5NABPT55K52WGA,"Reviewed in the United States on July 25, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,"Very funny and its much entetairment, recomended for childrens",Good game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,3,18,Public,18615160.0
Michael Keeton,amzn1.account.AEYM63JBZVXDKEZTPSKGMZAS7GTA,"Reviewed in the United States on June 22, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=11,5.0 out of 5 stars,My son loves this game!,Great game.. no issues,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,26,149,Public,1297965.0
WINN,amzn1.account.AH7O3MOPA4D55AXEEJNJFH6G5JUA,"Reviewed in the United States on April 10, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,Got a whoop and hug from the grandson so .. good stuff?,Hug worthy,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,8,21,Public,3795861.0
Case,amzn1.account.AE4ZTEUEVRXFUOJAMVCOTWAFXHNQ,"Reviewed in the United States on March 9, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,Fun game... my 8 year old loves it!!!,Family fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,4,28,Public,4546541.0
Ann,amzn1.account.AFFHJ5FKCTKBNN7QDK3SV63C5KNQ,"Reviewed in the United States on March 7, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,My son likes that he can choose whether he wants to be the hero or the villain. He also enjoys the story line.,Enjoyable,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,16,20,Public,7109952.0
Thetravelingypsies,amzn1.account.AEZPH3NBHFKWE2BSTDKNHTSVNNIQ,"Reviewed in the United States on July 27, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,"My son is 6 and is learning to read and such. This game makes him think between characters. This is one of his harder games but it's still great fun bc it's Lego. After some practice and his reading is better, this game will be a snap.",Great intro to adventure gaming for kids plus fun for adults to.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,3,Public,9479063.0
Mike Redburn,amzn1.account.AH4K5TKEA7652TPL7EICCRROMO5Q,"Reviewed in the United States on December 26, 2018",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,Good game a little bit of repetitive from some arcade Batman games.,Son loves it.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,58,452,Public,86739377.0
eddie perkins,amzn1.account.AEZSUKCCEIHZTRPABAD7DEDXP7ZQ,"Reviewed in the United States on March 30, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,4.0 out of 5 stars,Great game,Fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,41,41,Public,2941084.0
Chris Garcia,amzn1.account.AEMKFADHSODUCOBWK2TLHEOLYVLA,"Reviewed in the United States on February 18, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,Son plays this for hours. Very easy to play for 4 year old,Easy of play,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,61,70,Public,650747.0
Amber,amzn1.account.AG4Z6KPDU7Q33MUZYLX4E4UI33CA,"Reviewed in the United States on May 18, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,My 6 year old son loves this game!,Kid approved!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,41,35,Public,978024.0
Super mom,amzn1.account.AEZA42OM22OP4WNREB6JF6M7NXIA,"Reviewed in the United States on April 7, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,My work and I got this for my son’s classmate/friend who hat has a brain tumor for his wish list.  He loves it.,Great buy,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,41,90,Public,684009.0
Becky M.,amzn1.account.AHD4QLFRCN2I74KASACMU5FWWMEA,"Reviewed in the United States on June 14, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=12,5.0 out of 5 stars,My 5 and 7 year old son's love this game. It was easy enough for them to play on their own without requiring me or my husband to help too much yet challenging enough to keep them interested. They love seeing all the characters in lego form too.,"Fun game, cool characters",Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,2,Public,47471536.0
Lolelo1986,amzn1.account.AF2FAJPJN62FNNCPKPUAWAY5DIYQ,"Reviewed in the United States on April 22, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,You cant beat the price and my son loved this game,Great deal,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,22,63,Public,1073083.0
Me,amzn1.account.AHKM6HJJAJEQ4N6IE4BRNUGKDXOA,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,Enjoyed and learned several things,Fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,158,267,Public,197643.0
MGT,amzn1.account.AHX7335LTSTR5D6Z6H3UJN6CR2HA,"Reviewed in the United States on December 21, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,4.0 out of 5 stars,Nice,Night,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,25,311,Public,86760825.0
Tori B.,amzn1.account.AGGR475B2DKJBYVAPCUT4SPRKNDA,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,2.0 out of 5 stars,8 year old grandson found start up difficult.,8 yr old not very interested!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,10,27,Public,1830961.0
Sherri,amzn1.account.AHJKLE5NEF5INYGYYWMMIE6SXFPQ,"Reviewed in the United States on April 28, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,The game was in perfect condition!I’ve read so many reviews about people having issues with this game and I have no experienced a single one.,Perfect condition,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,39,Public,3183495.0
denyce zaragoza,amzn1.account.AEVTEKLB5NWLXJ7RDHVQGV6PJ3KA,"Reviewed in the United States on December 31, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,Loved it,Perfect,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,3,30,Public,8253684.0
Amazon Customer,amzn1.account.AG5MDHR7VXSEQKENQFUIGIFCGAHQ,"Reviewed in the United States on May 27, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,1.0 out of 5 stars,boring,boring,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,11,31,Public,6115788.0
Master Of...,amzn1.account.AFWAGFZ42JW5PHOEU6I5JWFOA4LQ,"Reviewed in the United States on May 6, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,4.0 out of 5 stars,It's cool just freezes a lot on me might be a defective copy or something still enjoyable gameplay.,A little off but still good.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,4,21,Public,86728666.0
Emily Igleheart,amzn1.account.AEK6PZOXABXTBIX2HV3IGRLJIRWQ,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,My boys love playing this game!! It is one of their favorites!,Great game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,7,42,Public,3252847.0
Linda,amzn1.account.AHA673ZZSHCSG4ZPBIG7XTT6K23Q,"Reviewed in the United States on August 17, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=13,5.0 out of 5 stars,A+,A+,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,39,Public,4707596.0
D. McKibben,amzn1.account.AGSEV333VMU7D7CI27HUQ4RWV5RA,"Reviewed in the United States on July 4, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Kids love this game,Good game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,21,92,Public,1692483.0
SJ,amzn1.account.AGT25OA3I24J3GRENNZTWV3I624Q,"Reviewed in the United States on January 31, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Son loved this game!,So much fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,17,79,Public,972946.0
maria d batista,amzn1.account.AH43SVVO7QGADFJVC3HL6PKEPS3Q,"Reviewed in the United States on January 1, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Le encantó a mis  nietos,Gracias,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,14,168,Public,1698116.0
H. A. E.,amzn1.account.AFYQ7JN2XZ6AFBTYZQ6DJNYZC6AQ,"Reviewed in the United States on September 5, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,4.0 out of 5 stars,I think it’s fun for all ages. Would recommend.,Fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,11,49,Public,11203313.0
Jeffrey J. Schmidt,amzn1.account.AGT2DFYCR2SQGXLTKYCENFJYX7JA,"Reviewed in the United States on December 4, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Birthday present for my daughter and she loved it!,Great Present,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,17,Public,47425916.0
Jesse Hernandez,amzn1.account.AHNPEEGA2P6RQPDACSC34BJZJV5A,"Reviewed in the United States on July 14, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Great product!,Great product!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,26,Public,11429887.0
Houman,amzn1.account.AFKWVV5AHPN6CAYGWDN26OF25HQQ,"Reviewed in the United States on February 12, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,1.0 out of 5 stars,This LEGO game is extremely beta not a fan,Not as fun as other LEGO games,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,37,20,Public,86623362.0
stella,amzn1.account.AGZU7BJLMR4RUTHRB5XXN2OUQWCA,"Reviewed in the United States on May 7, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,Product as expected.,Fast shipping!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,1,7,Public,25529812.0
Elly,amzn1.account.AE67C7AGBA6BCW7RNYKTDDZSCJYQ,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,We just love the game! There is a lot to do and how could you resist Harley using her giant mallet on roller skates?,Super fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,14,27,Public,1899419.0
kjsddasa,amzn1.account.AFV4IU6XEZF2IRIUSB3QACINBE7A,"Reviewed in the United States on June 20, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=14,5.0 out of 5 stars,This game is a hit in my house!  The price was a hot with me!  Win/win!,"Good, fun game",Platform: Nintendo SwitchEdition: StandardVerified Purchase,,310,128,Public,383564.0
delaine,amzn1.account.AGEFQIBXW6OYYWFFNUUR2VYVCXNA,"Reviewed in the United States on January 9, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,4.0 out of 5 stars,Good game,Good game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,53,Public,3299216.0
Joanna,amzn1.account.AE2DK764U3XA2EPJ7JHHAAS7NUDQ,"Reviewed in the United States on December 30, 2018",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,Great game but cartriage issues from amazon than I  got it at target work a fine fun game,Great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,146,178,Public,281636.0
Ryan Moyer,amzn1.account.AFELOGSZRS5IJWHWRAIZUF3HXQAA,"Reviewed in the United States on March 10, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,4.0 out of 5 stars,"It's a fun lego game! I love the free play mode and the cute scenarios in story mode. Unfortunately, it occasionally freezes, which is frustrating if I hadn't recently saved the game.","Fun Lego game, save frequently!",Platform: Nintendo SwitchEdition: StandardVerified Purchase,,4,10,Public,6629769.0
Carlos Ramos,amzn1.account.AGFTATDKMYE3OOBMPIHKIYP3Y3FQ,"Reviewed in the United States on December 26, 2018",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,Buen juego. A mi hijo le fascina,Mi hijo le fascina,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,211,651,Public,86768026.0
Darnell Brown,amzn1.account.AGBUOS2KX2L4OOZYBKU7GN3ZNZOA,"Reviewed in the United States on January 19, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,Bought for 7 year old son. He loves it. Great multiplayer mode. Nice addition to LEGO DC comic game series. Easy gameplay. Simple setup. Arrived in great new condition in bubble mailer. Much better price than local retailers.,Great Price,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,1,Public,57882396.0
Clarence D. Johnson,amzn1.account.AEPQHLR2YYE4ZA5KLMBNYK4KLQRQ,"Reviewed in the United States on January 19, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,Great product,👍🏿,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,75,384,Public,509700.0
Nick fielder,amzn1.account.AFLSFA4MAQA5PYBCYMHDQNZ42MJQ,"Reviewed in the United States on January 15, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,It’s a really good game,Love it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,22,61,Public,1701814.0
Julia B.,amzn1.account.AFTLBP23JWVLV4BLK3YAYSTFXFTQ,"Reviewed in the United States on March 23, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,My Grandson love this game!,Good kids game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,25,Public,4172210.0
FaithK,amzn1.account.AGRKDM2OMY6UJBQINXDWCNI4555Q,"Reviewed in the United States on June 25, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=15,5.0 out of 5 stars,"My son is 5 years old & he loves this game. There have been some minor glitches & like characters getting “stuck” during the game & unable to move, just requires a game reset.",Great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,9,20,Public,9615784.0
